商品,价格,店铺,详情页,品牌,详情
颂乐牛【两条装】夏季薄款休闲裤男 弹力直筒商务微修身潮流百搭裤子 CKN-1012深灰+浅灰(90%人选) 31[(2尺4)130-140斤],118.00,颂乐牛旗舰店,https://item.jd.com/10069528947883.html,品牌： 颂乐牛,商品名称：颂乐牛【两条装】夏季薄款休闲裤男 弹力直筒商务微修身潮流百搭裤子 CKN-1012深灰+浅灰(90%人选) 31[(2尺4)130-140斤]商品编号：10069528947883店铺： 颂乐牛旗舰店商品毛重：500.00g商品产地：中国大陆货号：2023022411440-CKN-1012材质：棉70.2%裤门襟：拉链适用季节：春季，夏季，秋季，冬季，四季通用弹力：微弹上市时间：2023年夏季厚度：常规适用人群：老年，青年，青少年，情侣，中年流行元素：拼接，徽章裤长：长裤裤型：铅笔裤/小脚裤腰型：自然腰图案：字母适用场景：学校，居家风格：日韩风日韩风：韩版
【4件装】短袖T恤男 夏季男T恤男士冰丝韩版修身半截袖男装体恤潮牌流大码短袖半袖上衣服 061白色+061黑色+005深灰+002蓝色 XL,99.00,潮龙涧男装专营店,https://item.jd.com/41257178116.html,品牌： 画子木（HUAZIMU）,商品名称：【4件装】短袖T恤男 夏季男T恤男士冰丝韩版修身半截袖男装体恤潮牌流大码短袖男半袖上衣服 061白色+061黑色+005深灰+002蓝色 XL商品编号：41257178116店铺： 潮龙涧男装专营店商品毛重：100.00g商品产地：中国大陆货号：HZM-短袖T恤材质：涤纶(聚酯纤维)95%版型：修身型适用季节：夏季上市时间：2022年夏季领型：圆领适用人群：青年流行元素：印花厚度：薄款图案：字母袖长：短袖风格：休闲风休闲风：简约风
NY&ET官方品牌休闲裤男夏季高街水洗牛仔裤男潮流系带抗皱直筒裤子男装 蓝色(B) XL（建议体重125斤-150斤）,298.00,NY&ET男装旗舰店,https://item.jd.com/10069743471771.html,品牌： NY&ET,商品名称：NY&ET官方品牌休闲裤男夏季高街水洗牛仔裤男潮流系带抗皱直筒裤子男装 蓝色(B) XL（建议体重125斤-150斤）商品编号：10069743471771店铺： NY&ET男装旗舰店商品毛重：500.00g货号：XL-3351（Y）（GJH54）#kMhhp材质：棉70%，涤纶(聚酯纤维)30%厚度：常规腰型：自然腰适用人群：青年，青少年上市时间：2023年春季裤门襟：系带弹力：微弹流行元素：印花裤长：长裤裤型：直筒裤适用季节：春季，秋季图案：纯色适用场景：学校，居家风格：休闲风休闲风：简约风
JEEP吉普夹克男冲锋外套春秋季男士春秋新款冲锋上衣休闲中青年学生 深灰色 XL（125-140斤）,199.00,吉普（JEEP）恰好一夏专卖店,https://item.jd.com/71668794661.html,品牌： 吉普（JEEP）,商品名称：JEEP吉普夹克男冲锋外套春秋季男士春秋新款冲锋上衣休闲中青年学生 深灰色 XL（125-140斤）商品编号：71668794661店铺： 吉普（JEEP）恰好一夏专卖店商品毛重：500.00g货号：LG-JP-PC-A630-6606-主材质：涤纶(聚酯纤维)100%衣门襟：拉链衣长：常规款领型：连帽适用人群：青年流行元素：印花厚度：常规上市时间：2020年夏季图案：纯色版型：标准型风格：休闲风休闲风：简约风
AEMAPE夹克男士2022秋季休闲运动外套男装宽松舒适上衣男潮流时尚夹克男JX 6618 黑色 XL,99.00,AEMAPE男装京东自营旗舰店,https://item.jd.com/100033610831.html,品牌： AEMAPE,商品名称：AEMAPE夹克商品编号：100033610831商品毛重：400.00g商品产地：中国福建货号：6618材质：涤纶(聚酯纤维)100%版型：标准型适用季节：秋季厚度：常规衣长：常规款领型：立领适用人群：青年，青少年下摆设计：圆下摆衣门襟：拉链上市时间：2022年秋季流行元素：简约图案：纯色适用场景：运动，居家风格：休闲风休闲风：简约风
花花公子（PLAYBOY）休闲裤男士薄款商务西装裤男装直筒弹力男裤子 黑色 31,159.00,花花公子京东自营专区,https://item.jd.com/100046457972.html,品牌： 花花公子（PLAYBOY）,商品名称：花花公子休闲裤商品编号：100046457972商品毛重：220.00g商品产地：中国福建货号：23177PL705材质：氨纶(聚氨酯弹性纤维)24.6%，锦纶/尼龙(聚酰胺纤维)75.4%腰型：自然腰厚度：薄款上市时间：2023年夏季裤门襟：拉链弹力：微弹适用季节：夏季裤长：长裤裤型：直筒裤适用人群：青年，中年图案：纯色适用场景：婚礼，跳舞风格：休闲风休闲风：简约风
木林森（MULINSEN）休闲裤男潮流宽松裤子男夏季款休闲运动男裤束脚裤男 黑色 31/XL,79.00,木林森（MULINSEN）男装京东自营旗舰店,https://item.jd.com/100028724801.html,品牌： 木林森（MULINSEN）,商品名称：木林森休闲裤商品编号：100028724801商品毛重：490.00g商品产地：福建泉州货号：J13FB161230295材质：涤纶(聚酯纤维)100%适用季节：四季通用裤门襟：系带上市时间：2022年秋季厚度：常规适用人群：青年，青少年流行元素：车缝线裤型：铅笔裤/小脚裤裤长：长裤弹力：微弹图案：纯色腰型：自然腰风格：休闲风休闲风：oversize
爱心东东@凝拉 牛仔外套男2022春秋新款纯色工装夹克港风潮牌时尚宽松上衣青少年潮流简约百搭冬季加绒衣服 蓝色 XL,65.00,凝拉旗舰店,https://item.jd.com/10044818278526.html,品牌： 凝拉（ningla）,商品名称：@凝拉 牛仔外套男2022春秋新款纯色工装夹克港风潮牌时尚宽松上衣青少年潮流简约百搭冬季加绒衣服 蓝色 XL商品编号：10044818278526店铺： 凝拉旗舰店商品毛重：0.55kg商品产地：中国大陆货号：潮域网批--纯色牛仔外套 浅蓝 黑 -31材质：涤纶(聚酯纤维)100%版型：宽松型适用季节：春季，秋季衣长：常规款领型：方领适用人群：青年，青少年衣门襟：单排扣上市时间：2022年春季图案：纯色厚度：常规风格：复古风复古风：港风
花花公子（PLAYBOY）套装男夏季t恤长裤潮流韩版休闲运动假两件拼接衣服 卡其 XL,139.00,花花公子（PLAYBOY）男装京东自营专卖店,https://item.jd.com/100053919315.html,品牌： 花花公子（PLAYBOY）,商品名称：花花公子T恤套装商品编号：100053919315商品毛重：250.00g商品产地：中国大陆货号：20155PL618-PB材质：氨纶(聚氨酯弹性纤维)2%，锦纶/尼龙(聚酰胺纤维)50.1%，粘纤(粘胶纤维)47.9%版型：标准型适用季节：春季，夏季上市时间：2023年夏季领型：圆领适用人群：青年，青少年流行元素：简约厚度：常规袖长：短袖图案：字母适用场景：运动，学校风格：休闲风休闲风：简约风
雾卡【纯棉3件装】长袖t恤男士新款纯色棉潮流春秋装秋衣T恤体恤内搭上衣服 【3件】PK铁灰+EXP卡其+炫彩黑 XL码 135斤-150斤,79.00,新胜服饰专营店,https://item.jd.com/10058384218794.html,品牌： 雾卡,商品名称：雾卡【纯棉3件装】长袖t恤男士新款纯色棉潮流春秋装秋衣T恤体恤内搭上衣服 【3件装】PK铁灰+EXP卡其+炫彩黑 XL码 135斤-150斤商品编号：10058384218794店铺： 新胜服饰专营店商品毛重：0.8kg货号：三件装材质：棉100%版型：标准型适用季节：四季通用，春季，秋季，冬季上市时间：2022年秋季领型：圆领面料：毛圈布流行元素：印花，简约厚度：常规袖长：长袖图案：格子，字母适用场景：居家，运动风格：休闲风休闲风：简约风
南极人夹克男外套春秋款宽松休闲棒球领男装男士春装上衣服棒球服 黑色常规 XL,49.00,南极人羽绒服旗舰店,https://item.jd.com/54975800217.html,品牌： 南极人（Nanjiren）,商品名称：南极人夹克男外套春秋款宽松休闲棒球领男装男士春装上衣服棒球服 黑色常规 XL商品编号：54975800217店铺： 南极人羽绒服旗舰店商品毛重：350.00g货号：20533小方块材质：涤纶(聚酯纤维)100%衣门襟：拉链适用季节：秋季领型：棒球领衣长：常规款厚度：加绒适用人群：青年流行元素：车缝线版型：标准型风格：基础大众，青春休闲上市时间：2020年秋季图案：纯色适用场景：休闲
吉普（JEEP）短袖t恤男夏季薄款男士polo中青年商务休闲透气半袖运动男装上衣 黑色 2XL,148.00,吉普畅意光辉专卖店,https://item.jd.com/10071062794627.html,品牌： 吉普（JEEP）,商品名称：吉普（JEEP）短袖t恤男夏季薄款男士polo中青年商务休闲透气半袖运动男装上衣 黑色 2XL商品编号：10071062794627店铺： 吉普畅意光辉专卖店商品毛重：350.00g货号：JP-W7225X材质：棉61%，涤纶(聚酯纤维)39%袖长：短袖适用季节：夏季上市时间：2023年春季领型：POLO领适用人群：青年，中年版型：标准型厚度：薄款图案：纯色适用场景：运动风格：通勤风通勤风：商务休闲
Foss Phil裤子男士春夏季潮流宽松阔腿直筒裤薄款运动休闲男装2818灰色XL,89.00,Foss Phil服饰京东自营旗舰店,https://item.jd.com/100038727141.html,品牌： Foss Phil,商品名称：Foss Phil休闲裤商品编号：100038727141商品毛重：410.00g商品产地：中国大陆货号：2818材质：涤纶(聚酯纤维)98%，氨纶(聚氨酯弹性纤维)2%适用季节：秋季，冬季腰型：自然腰裤门襟：系带上市时间：2022年秋季厚度：常规适用人群：青年，青少年流行元素：贴布裤型：直筒裤裤长：长裤弹力：微弹图案：纯色适用场景：学校，运动风格：复古风复古风：港风
MGAIETY潮牌裤子男夏季男士宽松休闲裤韩版学生薄款束脚运动透气工装长裤 237黑色 XL,68.00,MGAIETY宏瑞祥专卖店,https://item.jd.com/10068200018376.html,品牌： MGAIETY,商品名称：MGAIETY潮牌裤子男夏季男士宽松休闲裤韩版学生薄款束脚运动透气工装长裤 237黑色 XL商品编号：10068200018376店铺： MGAIETY宏瑞祥专卖店商品毛重：220.00g商品产地：中国大陆货号：MA-8801材质：涤纶(聚酯纤维)100%裤门襟：系带腰型：自然腰适用季节：春季，夏季，秋季上市时间：2023年春季厚度：常规适用人群：青少年流行元素：贴布，车缝线裤长：长裤弹力：微弹裤型：束腿裤图案：纯色适用场景：学校，运动风格：日韩风日韩风：韩版
啄木鸟（TUCANO）夹克男连帽春季休闲运动时尚百搭潮流男装外套上衣服 卡其 XL,118.00,啄木鸟（TUCANO）男装京东自营专区,https://item.jd.com/100052571845.html,品牌： 啄木鸟（TUCANO）,商品名称：啄木鸟夹克商品编号：100052571845商品毛重：400.00g商品产地：中国厦门货号：22BYT530ZMH9979材质：涤纶(聚酯纤维)100%衣门襟：拉链适用季节：春季，四季通用衣长：常规款领型：连帽版型：标准型下摆设计：直下摆厚度：常规上市时间：2023年春季流行元素：简约图案：纯色适用场景：职场，旅行风格：休闲风休闲风：中性风
绫帛【2件装】休闲裤男春秋款男士宽松夏季工装裤男裤子男哈伦束脚裤 ZDV24黑色+卡其 XL,128.00,兹帛服饰专营店,https://item.jd.com/10067497385972.html,品牌： 绫帛,商品名称：绫帛【2件装】休闲裤男春秋款男士宽松夏季工装裤男裤子男哈伦束脚裤 ZDV24黑色+卡其 XL商品编号：10067497385972店铺： 兹帛服饰专营店商品毛重：100.00g商品产地：中国大陆货号：ZIBOWYLDF24材质：涤纶(聚酯纤维)100%适用季节：春季，秋季，四季通用上市时间：2023年春季裤门襟：系带适用人群：青年流行元素：车缝线裤长：长裤厚度：常规裤型：工装裤图案：纯色腰型：自然腰风格：日韩风日韩风：韩版
红豆（Hodo）红豆男装夹克男翻领舒适纯色短款夹克外套 B5藏青 175/92A,329.00,红豆男装京东自营旗舰店,https://item.jd.com/100006576603.html,品牌： 红豆（Hodo）,商品名称：红豆HMDKA1J1X74商品编号：100006576603商品毛重：300.00g商品产地：江苏无锡货号：HMDKA1J1X74材质：涤纶(聚酯纤维)100%版型：宽松型适用季节：春季衣长：短款领型：翻领适用人群：青年流行元素：车缝线上市时间：2020年春季衣门襟：拉链图案：纯色厚度：常规风格：通勤风通勤风：商务休闲
商品,价格,店铺,详情页,品牌,详情
咖咪龙（KAMILONG）咖咪龙 体恤印花短袖t恤男潮牌T潮流修身2023夏季新款男士半袖 (高品质)涂鸦短袖 S 建议80斤内,119.44,咖咪龙男装旗舰店,https://item.jd.com/10072650487835.html,品牌： 咖咪龙（KAMILONG）,商品名称：咖咪龙（KAMILONG）咖咪龙 体恤印花短袖t恤男潮牌T潮流修身2023夏季新款男士半袖 (高品质)涂鸦短袖 S 建议80斤内商品编号：10072650487835店铺： 咖咪龙男装旗舰店商品毛重：1.0kg货号：RQCS7Ryx领型：圆领材质：羊毛100%流行元素：印花厚度：薄款袖长：短袖适用季节：夏季版型：修身型上市时间：2023年春季风格：休闲风休闲风：中性风
海澜之家（HLA）休闲短裤男23新款抽绳系带水洗短裤男夏季 黑色53 175/84A,98.00,海澜之家官方旗舰店,https://item.jd.com/10069729114648.html,品牌： 海澜之家（HLA）,商品名称：海澜之家（HLA）休闲短裤男23新款抽绳系带水洗短裤男夏季 黑色53 175/84A商品编号：10069729114648店铺： 海澜之家官方旗舰店商品毛重：1.0kg货号：HKMCJ2Y053A材质：涤纶(聚酯纤维)100%适用季节：夏季裤长：五分裤上市时间：2023年夏季厚度：常规弹力：微弹裤门襟：系带裤型：直筒裤风格：oversize腰型：自然腰适用人群：青少年适用场景：运动
罗蒙（ROMON）冰爽凉感短袖t恤男翻领夏季新款速干半袖polo中青年商务百搭T恤 S3T258406灰蓝 175,59.90,罗蒙官方旗舰店,https://item.jd.com/43702721187.html,品牌： 罗蒙（ROMON）,商品名称：罗蒙（ROMON）冰爽凉感短袖t恤男翻领夏季新款速干半袖polo中青年商务百搭T恤男 S3T258406灰蓝 175商品编号：43702721187店铺： 罗蒙官方旗舰店商品毛重：300.00g商品产地：中国大陆货号：S3T258406-S3T486351材质：涤纶(聚酯纤维)100%袖长：短袖适用季节：夏季上市时间：2023年夏季领型：POLO领适用人群：青年厚度：常规图案：纯色版型：标准型风格：休闲风休闲风：简约风
阿诺顿【纯棉四件】短袖t恤男士半截袖衣服男夏季圆领宽松学生青年情侣 格白+K蓝+S灰+R黑 XL建议130-150斤,99.00,诚谊服饰专营店,https://item.jd.com/40668093369.html,品牌： 阿诺顿（ARNUODON）,商品名称：阿诺顿【纯棉四件】短袖t恤男士半截袖衣服男夏季圆领宽松学生青年情侣 格白+K蓝+S灰+R黑 XL建议130-150斤商品编号：40668093369店铺： 诚谊服饰专营店商品毛重：500.00g商品产地：中国大陆货号：短袖四件装材质：棉100%袖长：短袖适用季节：夏季上市时间：2020年夏季领型：圆领适用人群：青年，青少年流行元素：印花厚度：常规版型：宽松型图案：纯色，字母面料：棉毛布风格：休闲风休闲风：简约风
